TILEMAP
256 105 							-- Size of tile map in tiles
16 16 							-- Tile size & block size
images/mapa_tileset.png 	-- Tilesheet
10 10 								-- Number of tiles in tilesheet
1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,3,0,5,6,7,8,7,8,7,8,7,8,7,8,9,10,0,0,10,10,10,5,9,6,7,8,7,8,7,6,6,6,9,9,10,10,0,10,0,0,0,0,0,0,0,0,12,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,14,15,14,15,14,15,14,15,14,15,14,15,14,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,15,14,3,0,0,0,10,5,6,11,8,7,8,7,8,6,9,0,10,0,0,10,10,10,0,0,10,5,9,6,9,9,10,10,10,0,0,10,10,0,10,0,0,0,0,0,0,0,0,0,12,2,1,2,1,2,1,2,1,2,13,14,13,16,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,14,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,14,1,13,16,3,0,17,18,19,18,18,18,20,18,18,18,18,19,18,21,12,13,16,15,16,13,14,15,14,1,2,1,2,1,2,15,14,1,2,1,22,18,21,0,0,0,0,10,0,10,0,5,6,6,6,9,10,0,0,10,0,0,10,10,10,0,0,10,0,0,10,0,0,10,10,10,0,0,10,10,0,10,0,0,0,0,0,0,0,0,0,0,12,1,3,12,16,15,16,13,3,0,20,0,0,12,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,2,1,2,1,1,22,23,15,14,1,2,1,14,1,2,22,20,23,14,15,2,1,2,1,14,15,22,23,2,1,2,1,14,15,14,22,20,21,0,0,0,0,0,0,19,0,0,0,24,0,0,0,0,19,0,0,0,0,0,20,0,0,17,18,19,23,14,22,23,14,22,19,19,23,14,22,21,0,0,0,0,0,0,10,0,10,0,0,10,10,10,0,10,0,0,10,0,0,10,10,10,0,0,10,0,0,10,0,0,10,10,10,0,0,10,10,0,10,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,20,0,0,0,0,24,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13,2,1,2,15,22,19,19,20,21,12,14,15,20,15,22,19,24,19,19,19,23,15,14,22,20,21,17,19,23,15,14,22,18,20,18,21,24,0,0,0,0,0,0,0,19,0,0,0,24,0,0,0,0,19,0,0,0,0,0,24,0,0,0,0,17,18,20,18,18,20,18,19,18,18,20,21,0,0,0,0,0,0,0,10,0,10,0,0,10,10,10,0,10,0,0,10,0,0,10,10,10,0,0,10,0,0,10,0,0,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,24,0,0,0,0,24,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,12,14,22,20,19,18,18,24,0,0,17,19,24,19,19,19,24,21,17,18,19,18,18,21,24,0,0,17,18,20,18,21,0,24,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,24,0,19,0,0,24,0,0,0,0,0,0,0,0,10,0,10,0,0,10,10,10,0,10,0,0,10,0,0,10,10,10,0,0,10,0,0,10,0,0,10,10,10,0,33,34,34,34,34,35,0,0,0,0,0,0,0,0,0,0,24,0,0,0,24,0,0,0,0,24,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,17,18,24,21,0,0,24,0,0,0,17,24,18,19,18,24,0,0,0,19,0,0,0,24,0,0,0,0,24,0,0,0,24,0,0,24,0,0,0,0,0,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,0,0,0,0,0,0,24,0,0,24,0,19,0,0,24,0,0,0,0,0,0,0,0,10,0,10,0,0,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,39,34,34,35,0,0,0,0,0,0,0,0,0,0,24,0,0,0,24,0,0,0,0,24,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,24,0,0,0,24,0,0,0,0,24,0,19,0,24,0,0,0,19,0,0,0,24,0,0,0,0,24,0,0,0,24,0,0,24,0,0,0,0,0,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,42,0,0,0,0,0,24,0,0,24,0,19,0,0,24,0,0,0,0,0,0,0,0,10,0,10,0,0,10,10,10,0,33,34,34,34,34,34,34,34,34,35,0,10,0,0,10,0,33,34,34,34,34,34,35,43,34,34,35,0,0,0,37,37,37,37,37,37,0,24,0,0,0,0,0,0,0,0,24,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,24,0,0,0,24,0,0,0,0,24,0,19,0,24,0,0,0,19,0,0,0,24,0,0,0,0,24,0,0,0,24,0,0,24,0,0,0,0,0,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,37,0,45,45,45,46,45,45,46,45,47,45,45,46,45,45,45,45,48,0,0,0,10,0,10,0,0,0,0,0,0,0,0,39,34,34,34,34,34,34,0,0,0,0,0,10,0,33,34,34,34,34,34,35,43,34,0,0,0,0,40,41,41,41,41,41,41,0,24,0,0,0,20,0,0,0,0,24,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,24,0,0,0,24,0,0,0,0,24,0,19,0,24,0,0,0,19,0,0,0,24,0,0,0,0,24,0,0,0,24,0,0,24,0,0,0,0,0,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,33,34,34,34,34,34,35,43,34,34,34,34,34,34,34,34,34,35,0,10,0,33,34,34,34,34,34,35,43,34,0,37,37,37,41,41,41,41,41,41,41,0,24,0,0,0,24,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
